id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10122398,Potsdamer Platz-Top Spot Studio 2,22276081,Martin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50378,13.3772,Entire home/apt,95,2,538,2022-05-29,6.85,4,259,76,"Legal entity name and Legal form: Arbio Akazia GmbH <br/>Legal representatives or Trade register number: HRB 269523 <br/> Entity address: Am Haag 8, 82166, Gräfelfing, Germany <br/>Listing address: Hafenplatz 5, 82166, Gräfelfing, Germany"
597577152898730034,Lovely entire-apartment in Berlin-Mitte,24633730,Bruno,Mitte,Brunnenstr. Süd,52.53685,13.39854,Entire home/apt,130,4,1,2022-05-29,1,1,66,1,01/Z/RA/013986-22
49300475,SCHOENHOUSE by limehome - Standard Suite,390059085,Limehome,Mitte,Alexanderplatz,52.52871,13.40935,Entire home/apt,275,1,4,2022-05-20,1.21,8,349,4,"Legal entity name and Legal form: Peter &amp; Peter Boarding House Mitte GmbH <br/>Legal representatives or Trade register number: HRB 102909 B <br/> Entity address: Reichenbachstraße 31, 80469, München, Germany <br/>Listing address: Schönhauser Allee 185, 10119, Berlin, Deutschland"
42820755,"3-Raum Penthouse ""Green Vibes"", 80 qm",335573202,Downtown Apartments,Mitte,Wedding Zentrum,52.54555,13.36714,Entire home/apt,273,15,0,,,50,301,0,"Legal entity name and Legal form: DA Downtown Apartments Berlin GmbH <br/>Legal representatives or Trade register number: HRB 182467 B <br/> Entity address: Oranienburger Str. 3, 10178, Berlin, Deutschland <br/>Listing address: Gerichtstraße 56, Downtown Apartments, 13347, Berlin, Deutschland"
46806407,Apartmenthaus Berlin Mitte - Deluxe Apartment,378071271,Flo,Mitte,Alexanderplatz,52.50542,13.41666,Entire home/apt,132,1,4,2021-09-05,0.22,38,313,1,"Legal entity name and Legal form: Homaris Heinrich Heine GmbH <br/>Legal representatives or Trade register number: HRB 223193B <br/> Entity address: Brunnenstraße 4, 10119, Berlin, Deutschland <br/>Listing address: Heinrich-Heine-Platz 11, 10179, Berlin, Deutschland"
36207773,Kiez Box 6 von 6,271993354,Orhan,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51376,13.45425,Private room,89,1,6,2019-09-02,0.17,6,322,0,
50928644,Sunny and spacious room in the heart of Kreuzberg,41105727,Colin,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49689,13.44306,Private room,55,21,1,2021-08-19,0.10,1,73,1,
50479016,Ganze Unterkunft mit Garten,10567978,Nina,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52186,13.45166,Private room,63,21,5,2022-05-23,0.48,1,83,5,
11596662,Flat with balcony,84157,Emanuela,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49325,13.41202,Entire home/apt,88,3,66,2022-05-29,0.88,7,132,15,08/Z/AF/002567-14
9994644,Potsdamer Platz-Top Spot Studio 1,22276081,Martin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50355,13.37742,Entire home/apt,95,2,548,2022-05-29,7.00,4,260,68,"Legal entity name and Legal form: Arbio Akazia GmbH <br/>Legal representatives or Trade register number: HRB 269523 <br/> Entity address: Am Haag 8, 82166, Gräfelfing, Germany <br/>Listing address: Hafenplatz 5, 10963, Berlin, Germany"
34271196,Miniloft Kreuzberg Apartment Hotel: Einfach Plus,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50159,13.40197,Entire home/apt,175,3,25,2022-05-15,0.67,15,305,15,
178347,Design Apartment Berlin Neukölln,853446,Florian,Neukölln,Reuterstraße,52.48743,13.42896,Entire home/apt,76,2,71,2016-04-17,0.55,1,162,0,
10449594,Großzügiges 4-Zimmer-Apartment im Hotel Oderberger,8488840,Hotel & Stadtbad Oderberger,Pankow,Prenzlauer Berg Südwest,52.53707,13.40958,Hotel room,715,1,17,2022-05-15,0.46,5,256,5,"Legal entity name and Legal form: Hotel Oderberger c/o GLS Sprachenzentrum <br/>Legal representatives or Trade register number: 24131 <br/> Entity address: Oderberger Straße 57, Prenzlauer Berg, 10435, Berlin, Deutschland <br/>Listing address: Oderberger Straße 57, 10435, Berlin, Deutschland"
42910515,"3-Raum Penthouse ""Groovy Amazonas"", 83 qm",335573202,Downtown Apartments,Mitte,Wedding Zentrum,52.54583,13.36746,Entire home/apt,313,7,1,2021-09-14,0.11,50,281,1,"Legal entity name and Legal form: DA Downtown Apartments Berlin GmbH <br/>Legal representatives or Trade register number: HRB 182467 B <br/> Entity address: Oranienburger Str. 3, 10178, Berlin, Deutschland <br/>Listing address: Gerichtstraße 56, Downtown Apartments, 13347, Berlin, Deutschland"
16245953,Beautiful  CENTRAL+LEGAL roof flat- great terrace,102461,Berlin Style Apartments,Neukölln,Neuköllner Mitte/Zentrum,52.48537,13.42457,Entire home/apt,353,5,128,2022-05-30,2.73,9,258,36,"Legal entity name and Legal form: Berlin Style Apartments GmbH <br/>Legal representatives or Trade register number: HRB 156550 B <br/> Entity address: Strasse zum Löwen 10b, 14109, Berlin, Deutschland <br/>Listing address: Hermannstraße 254, Apt 8, 12049, Berlin, Deutschland"
47068018,Apartmenthaus Berlin Mitte - Deluxe Apartment,378071271,Flo,Mitte,Alexanderplatz,52.50493,13.4161,Entire home/apt,132,1,0,,,38,333,0,"Legal entity name and Legal form: Homaris Heinrich Heine GmbH <br/>Legal representatives or Trade register number: HRB 223193B <br/> Entity address: Brunnenstraße 4, 10119 , Berlin, Deutschland <br/>Listing address: Heinrich-Heine-Platz 11, 10179, Berlin, Deutschland"
38316120,Bright apartment in Berlin – with balkon!,290992825,Markus,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50327,13.42565,Entire home/apt,68,60,0,,,11,316,0,
35190228,Cozy Flat / Friedrichshain,11074351,Janine,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52379,13.45173,Private room,46,2,7,2021-11-14,0.22,1,45,3,
40372838,"2 ZKB, 65qm Altbau, Zionskirchplatz",194689330,Marcel,Mitte,Brunnenstr. Süd,52.5348,13.40092,Entire home/apt,73,7,7,2022-06-05,0.23,1,293,5,23/7/24/710564-12
35568928,GreatStay - Nollendorfstr. 10,267616510,Trine,Tempelhof - Schöneberg,Schöneberg-Nord,52.49827194213867,13.353279113769531,Entire home/apt,86,2,30,2022-04-29,0.83,1,286,10,"Legal entity name and Legal form: GreatStay GmbH <br/>Legal representatives or Trade register number: Leonid Bojko (Geschäftsführer) HRB142459B <br/> Entity address: Paul - Robeson - Str., 49, 10439, Berlin, Deutschland <br/>Listing address: Nollendorfstrasse 10, 10777, Berlin, Deutschland"
47066592,Apartmenthaus Berlin Mitte - Deluxe Apartment,378071271,Flo,Mitte,Alexanderplatz,52.50551,13.41503,Entire home/apt,132,1,4,2021-10-31,0.38,38,335,4,"Legal entity name and Legal form: Homaris Heinrich Heine GmbH <br/>Legal representatives or Trade register number: HRB 223193B <br/> Entity address: Brunnenstraße 4, 10119, Berlin, Deutschland <br/>Listing address: Heinrich-Heine-Platz 11, 10179, Berlin, Deutschland"
6827025,Berlin at Castle Charlottenburg,35760401,Anne,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51691,13.2929,Entire home/apt,45,3,2,2016-10-04,0.03,1,0,0,
42786677,"3-Raum ""Fancy Red"", 69 qm",335573202,Downtown Apartments,Mitte,Wedding Zentrum,52.54546,13.36872,Entire home/apt,280,4,6,2022-05-10,0.59,50,321,6,"Legal entity name and Legal form: DA Downtown Apartments Berlin GmbH <br/>Legal representatives or Trade register number: HRB 182467 B <br/> Entity address: Oranienburger Str. 3, 10178, Berlin, Deutschland <br/>Listing address: Gerichtstraße 56, Downtown Apartments, 13347, Berlin, Deutschland"
21459745,Comfortable room in clean Prenzlauer Berg,720423,Lily,Pankow,Prenzlauer Berg Südwest,52.53539,13.42172,Private room,30,3,0,,,1,0,0,
30982325,"Elegant hergerichtetes, gemütliches Zimmer",231477389,Miguel Tito,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52511,13.45048,Private room,50,2,88,2022-06-09,2.10,1,185,27,
12015708,"Airbnb Berlin 3 bed, 2 bath - huge flat in P´berg",161221,Marcus,Pankow,Helmholtzplatz,52.54434,13.42272,Entire home/apt,178,3,149,2022-06-06,2.04,6,271,30,03/Z/NA/001412-16
24012578,Sweet and cosy flat next to historical Rixdorf!,39820114,Lisa,Neukölln,Neuköllner Mitte/Zentrum,52.47175,13.44001,Private room,30,5,6,2019-01-01,0.12,1,8,0,
3964415,Modern and cosy appartment,3331993,Sebastian,Neukölln,Neuköllner Mitte/Zentrum,52.47207,13.42998,Entire home/apt,59,15,21,2022-05-23,0.23,1,56,3,
50750152,Spacious Appartment in the heart of Friedrichshain,133241858,Valentin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50488,13.46873,Entire home/apt,174,4,8,2022-06-09,0.94,1,316,8,
13180619,Private top floor apartment in Tiergarten,73713144,Dennis,Mitte,Moabit West,52.53023,13.33916,Entire home/apt,83,1,6,2019-06-25,0.08,1,0,0,01/Z/RA/009984-19
40004020,Prenzlauer Berg - Gemütliches Studentenzimmer,308497924,Tom,Pankow,Prenzlauer Berg Ost,52.53612,13.44173,Entire home/apt,75,3,32,2022-05-28,1.03,1,15,19,03/Z/AZ/005108-19
26769544,Luxuriöse Altbauwohnung 120qm nahe Mauerpark,49602552,Boris,Pankow,Prenzlauer Berg Nordwest,52.54115,13.41151,Entire home/apt,315,4,24,2022-05-17,0.51,1,326,6,03/Z/RA/003735-18
6716656,Nice Flat with Balcony in Kreuzberg,5870398,Iman,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49897,13.40759,Private room,35,2,1,2017-01-01,0.02,1,0,0,
44163694,Beautiful Maisonette Flat in Berlin Mitte,19839262,Afagh,Mitte,Brunnenstr. Süd,52.5312,13.39605,Private room,90,14,0,,,1,255,0,
6718585,Berlin Kollwitzplatz,35043038,Oliver,Pankow,Helmholtzplatz,52.53975,13.4201,Entire home/apt,45,1,5,2017-08-15,0.06,1,0,0,
48325131,limehome Berlin Prenzlauer Allee Suite L + balcony,385342429,Limehome,Pankow,Prenzlauer Berg Süd,52.52944,13.41919,Entire home/apt,269,1,37,2022-03-28,2.51,7,355,17,"Legal entity name and Legal form: Peter &amp; Peter Boarding House Mitte GmbH <br/>Legal representatives or Trade register number: HRB 102909 B <br/> Entity address: Reichenbachstraße 31, 80469, München, Germany <br/>Listing address: Prenzlauer Allee 241, 10405, Berlin, Deutschland"
83614,Spacious Prenzlauer Berg Apartment in Quiet Street,456085,Louis,Pankow,Helmholtzplatz,52.54677,13.41894,Entire home/apt,234,2,343,2022-05-27,2.52,2,272,32,03/Z/RA/003546-18
33697666,Schöne 2 Zimmerwohnung,254003149,Hilmi Kaya,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49995,13.41639,Entire home/apt,85,5,17,2022-05-30,0.45,1,28,12,
12061569,Gemütliches Wohnen im Szenebezirk,54997884,Stefan,Pankow,Helmholtzplatz,52.54144,13.42303,Entire home/apt,120,5,24,2022-06-07,0.32,1,15,3,
32938491,City Room in Berlin Ku'damm,163438825,Rosy,Charlottenburg-Wilm.,Kurfürstendamm,52.50332,13.33589,Private room,35,5,4,2019-06-30,0.11,1,0,0,
13188485,Großstadt-Oase,41841666,Laura,Pankow,Pankow Süd,52.56104,13.40868,Private room,31,1,7,2017-05-28,0.10,1,0,0,
47088144,Apartmenthaus Berlin Mitte - Deluxe Apartment,378071271,Flo,Mitte,Alexanderplatz,52.50716,13.41651,Entire home/apt,132,1,2,2021-11-07,0.21,38,328,2,"Legal entity name and Legal form: Homaris Heinrich Heine GmbH <br/>Legal representatives or Trade register number: HRB 223193B <br/> Entity address: Brunnenstraße 4, 10119, Berlin, Deutschland <br/>Listing address: Heinrich-Heine-Platz 11, 10179, Berlin, Deutschland"
46020516,2 Schlafzimmer Apartment am Prager Platz,372068633,Marcin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49326,13.33211,Entire home/apt,337,2,1,2021-10-26,0.13,16,200,1,"Legal entity name and Legal form: AMC Apartments GmbH <br/>Legal representatives or Trade register number: HRB 130945 <br/> Entity address: Joachimsthaler Str. 19, 10719, Berlin, Berlin <br/>Listing address: Bundesallee 201-203, 10717, Berlin, Berlin"
597564250370561762,Super central gorgeous garden view flat for 2!,102461,Berlin Style Apartments,Neukölln,Neuköllner Mitte/Zentrum,52.485371,13.424553,Entire home/apt,119,5,1,2022-06-04,1,9,280,1,"Legal entity name and Legal form: Berlin Style Apartments GmbH <br/>Legal representatives or Trade register number: HRB 156550 B <br/> Entity address: Straße zum Löwen 10b, 14109, Berlin, Germany <br/>Listing address: Hermannstraße 254, 12049, Berlin, Germany"
40675076,exciting apartment in Berlin,122458212,Julia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5112,13.47402,Entire home/apt,121,2,17,2022-05-29,0.56,1,100,16,02/Z/RA/011422-19
47089643,Apartmenthaus Berlin Mitte - Deluxe Apartment,378071271,Flo,Mitte,Alexanderplatz,52.50516,13.41634,Entire home/apt,132,1,4,2022-04-15,0.59,38,307,4,"Legal entity name and Legal form: Homaris Heinrich Heine GmbH <br/>Legal representatives or Trade register number: HRB 223193B <br/> Entity address: Brunnenstraße 4, 10119, Berlin, Deutschland <br/>Listing address: Heinrich-Heine-Platz, 10179, Berlin, Deutschland"
35723530,Denkmalgeschütztes Ambiente der 20er Jahre,43917610,Antje,Pankow,Prenzlauer Berg Nord,52.55034,13.42565,Entire home/apt,110,7,3,2021-10-21,0.09,1,12,2,03/Z/RA/006558-21
40794915,Family apartment - Prenzlauerberg,6383152,Pierangelo,Pankow,Prenzlauer Berg Nord,52.54629,13.42455,Entire home/apt,190,3,2,2022-04-16,0.91,1,44,2,03/Z/RA/006925-22
51115378,kleine gemütliche Wohnung in X-Berg im Wrangelkiez,413629911,Christoph,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49968,13.4382,Private room,64,12,3,2022-02-21,0.37,1,215,3,02/Z/AZ/013574-21
52412285,Apartamento aconchegante com terraza em ótima localização em Friedrichshain há 15 minutos de Alexander Platz e 10 minutos do muro de Berlin.,168690459,Marlon,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5233,13.45126,Entire home/apt,150,1,2,2022-01-01,0.36,6,6,2,"First name and Last name: Marlon Eduardo Da Silva Victório  <br/> Contact address: Weisbachstr.7, 10249, Berlin , Alemanha  <br/>Listing address: Weisbachstr.7 , 10249, Berlin , Alemanha "
18195433,Gemütliches Zimmer/ cosy room in Friedrichshain,87741227,Nora,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52675,13.45036,Private room,25,2,1,2019-02-05,0.02,1,0,0,
11501346,Dachterrassenwohnung Prenzlberg,5660590,Helen,Pankow,Prenzlauer Berg Süd,52.53471,13.42516,Entire home/apt,60,2,1,2016-03-31,0.01,1,0,0,
29276268,Ideal Family - Cosy & Quiet Flat in center Berlin,4293936,Marie,Tempelhof - Schöneberg,Schöneberg-Süd,52.48577,13.35398,Entire home/apt,99,3,117,2022-05-23,2.76,1,7,27,07/Z/AZ/007105-19
26674998,Mini Apartment - Loft Style,200407976,Carsten,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49482,13.40043,Entire home/apt,75,1,201,2022-06-09,4.24,2,109,62,"First name and Last name: Carsten Fricke <br/> Contact address: Johanniterstraße 11, 10961, Berlin, Berlin <br/>Listing address: Johannitertraße 11, GE 19, Hinterhaus, 10961, Berlin, Berlin"
38662881,Perfect little Berlin apartment,23602925,Alexandra,Pankow,Helmholtzplatz,52.54645,13.4149,Entire home/apt,69,2,29,2022-05-29,0.88,1,4,11,
408756,ZAZA - APARTMENT PRENZLAUER BERG,2035424,Björn,Pankow,Prenzlauer Berg Südwest,52.53838,13.41093,Entire home/apt,109,3,250,2022-06-09,2.09,1,223,52,"Legal entity name and Legal form: Kremser&amp;Wegener GbR <br/>Legal representatives or Trade register number: Kremser Björn, Wegener Marco <br/> Entity address: Kastanienallee 12, 10435, Berlin, Deutschland <br/>Listing address: Kastanienallee 12, 10435, Berlin, Deutschland"
599114983573991522,Lovely and quiet loft in the center of Berlin,208728073,Manuel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49685344820761,13.400901231132043,Entire home/apt,120,2,1,2022-05-29,1,1,43,1,02/Z/RA/015432-22
23878250,cozy and cool room in Mitte/Wedding,69323623,Kati,Mitte,Wedding Zentrum,52.54781,13.36107,Private room,50,3,7,2018-07-08,0.14,1,10,0,
10875924,YourSweetHome 5,55398739,Laurentiu,Tempelhof - Schöneberg,Schöneberg-Nord,52.4981,13.34804,Entire home/apt,85,2,36,2022-05-29,0.47,10,72,6,
21039332,Tolle Dachgeschosswohnung im Prenzlauer-Berg!,118302507,Julia,Pankow,Helmholtzplatz,52.54392,13.42055,Entire home/apt,75,4,1,2017-10-06,0.02,2,0,0,
47170563,Apartmenthaus Berlin Mitte - Superior Studio,378071271,Flo,Mitte,Alexanderplatz,52.505,13.41673,Entire home/apt,107,1,2,2022-02-08,0.13,38,324,1,"Legal entity name and Legal form: Homaris Heinrich Heine GmbH <br/>Legal representatives or Trade register number: HRB 223193B <br/> Entity address: Brunnenstraße 4, 10119, Berlin, Deutschland <br/>Listing address: Heinrich-Heine-Platz 11, 10179, Berlin, Deutschland"
45780452,Wilhelmstraße Family Apartment,4852040,Punktie,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50319,13.38801,Entire home/apt,300,1,14,2022-05-03,1.32,4,245,14,"Legal entity name and Legal form: A &amp; B Apartement &amp; Boardinghouse Berlin GmbH <br/>Legal representatives or Trade register number: HRB 119760B <br/> Entity address: Glogauer Straße 2, 10999, Berlin, Deutschland <br/>Listing address: Wilhelmstraße 15, 10963, Berlin, Deutschland"
32638379,Gorgeous 3Room Apt in the heart of Prenzlauer Berg,162772598,Anita,Pankow,Prenzlauer Berg Südwest,52.53812,13.41926,Entire home/apt,90,160,18,2022-05-27,0.45,1,182,6,
35459290,Bright 3 room apartment by the canal,6698100,Philipp,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49469,13.40408,Entire home/apt,179,3,16,2022-06-12,0.44,1,7,5,02/Z/RA/010360-19
52240618,Großes Appartment - mit Parken & Fitnessgeräten,97828661,Lilli,Mitte,Wedding Zentrum,52.54436,13.3594,Entire home/apt,92,3,0,,,1,160,0,"First name and Last name: Lilli Herz <br/> Contact address: müllerstr.156a, hinterhaus, aufgang 9, 13353, Berlin, Deutschland <br/>Listing address: müllerstr.156a, hinterhaus, Aufgang 9, 13353, Berlin, Deutschland"
45809645,Studio Apartment am Görlitzer Park,371153162,Apartmenthouse Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49374,13.4382,Entire home/apt,95,1,100,2022-05-19,5.35,2,320,99,"Legal entity name and Legal form: A &amp; B Apartement &amp; Boardinghouse Berlin GmbH <br/>Legal representatives or Trade register number: 119760B <br/> Entity address: Glogauer Straße 2, 10999, Berlin, Deutschland <br/>Listing address: Glogauer Straße 2, 10999, Berlin, Deutschland"
20486717,room for two in wedding,146255143,Maxi,Mitte,Wedding Zentrum,52.55049,13.35799,Private room,37,3,22,2021-07-28,0.38,1,22,1,
5181955,Large Quiet Room in Kreuzberg SO36,24229964,Wolf Ray,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49449,13.44036,Private room,55,1,172,2022-06-08,1.99,1,125,33,
1869315,LOVELY APARTMENT IN MITTE (01/Z/RA/012935-21),9743704,Simona,Mitte,Brunnenstr. Süd,52.53366,13.406,Entire home/apt,150,4,33,2022-01-02,0.32,1,186,9,01/Z/RA/012935-21
36207772,Kiez Box 5 von 6,271993354,Orhan,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51376,13.45425,Private room,89,1,6,2020-01-26,0.17,6,336,0,
1656340,11D Landmark /Checkpoint Charlie/121m2/2BATH/3BR,843326,Nino,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50256,13.39141,Entire home/apt,258,3,36,2022-04-30,0.37,3,118,6,02/Z/NA/002626-16
9447058,Vilhelm7 Suite,48929254,Vilhelm 7,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50043,13.38967,Entire home/apt,183,1,3,2021-06-06,0.04,4,163,0,
52766675,Lovely studio apartment at the heart of Berlin,112832941,Satyaprakash,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50066314514406,13.407272394308468,Entire home/apt,67,5,0,,,1,71,0,EE/A/RE/324544-33
43731389,SW4M001,82142678,Rafael,Mitte,Brunnenstr. Süd,52.53535,13.40228,Entire home/apt,65,60,0,,,8,166,0,
19640604,Chill-Oasis in Neukölln,18045830,Cristina,Neukölln,Reuterstraße,52.48417,13.44157,Private room,60,2,139,2022-06-05,2.31,1,303,33,"First name and Last name: Cristina Ruesta Garcia de los Reyes <br/> Contact address: Weserstrasse 167, Hinter Haus, Erdgeschoss , 12045, Berlin, Deutschland  <br/>Listing address: Weserstrasse 167, Hinter Haus, Erdgeschoss , 12045, Berlin, Deutschland "
9469485,Best Kreuzkölln@River Canal,24059884,Juliane,Neukölln,Reuterstraße,52.49446,13.42269,Entire home/apt,58,120,0,,,1,254,0,
636680772737785680,Cosy Appartment in the Courtyard,25049986,Jan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49382,13.396536,Entire home/apt,75,1,0,,,7,281,0,"Legal entity name and Legal form: Jan Roesler <br/>Legal representatives or Trade register number: Jan Roesler <br/> Entity address: Mittenwalder Strasse 8, 10961, Berlin, Deutschland <br/>Listing address: Mittenwalder Strasse 8, 10961, Berlin, Deuutschland"
